Churn,Senior Citizen,Married,Dependents,Monthly Charge,Satisfaction Score,Number of Referrals,Premium Features,Paperless Billing,Contract Month to Month,Contract One Year,Contract Two Year Plus
0,0,0,0,20.35,5,0,0,0,1,0,0
0,0,1,1,91.8,3,0,0,1,1,0,0
0,0,0,0,20.2,4,0,0,1,0,0,1
0,0,1,0,50.35,3,10,0,0,1,0,0
0,0,0,0,18.8,4,0,0,0,1,0,0
0,0,1,0,20.45,4,3,0,0,1,0,0
0,0,1,1,64.75,3,1,0,1,0,1,0
0,0,0,0,98.7,5,0,0,1,1,0,0
0,0,0,0,58.75,3,0,1,1,0,1,0
0,0,1,0,20.7,3,0,0,0,0,1,0
0,0,1,0,85.6,4,9,0,1,1,0,0
0,0,0,0,80.3,3,0,1,1,0,0,1
0,0,1,0,79.8,4,5,1,0,0,0,1
0,0,1,0,80.9,4,7,1,0,0,1,0
0,0,1,1,24.5,5,8,0,0,0,1,0
0,0,1,1,20.15,3,7,0,1,1,0,0
0,0,1,1,20.05,4,7,0,0,0,1,0
0,0,1,1,19.6,5,6,0,1,0,0,1
0,0,0,0,114.3,3,0,1,1,0,1,0
0,0,0,0,100.3,3,0,0,1,0,1,0
0,0,1,0,80.0,3,1,0,1,1,0,0
0,0,1,0,20.85,5,5,0,1,0,1,0
0,0,1,0,89.95,4,5,0,1,0,0,1
0,0,1,1,20.0,4,4,0,0,0,0,1
0,0,1,0,80.0,3,9,1,0,0,1,0
0,0,0,0,20.35,5,0,0,1,0,1,0
0,0,0,1,20.25,3,0,0,1,1,0,0
0,0,0,0,19.4,3,0,0,0,0,0,1
0,0,0,0,100.4,3,0,0,1,1,0,0
0,0,1,1,57.95,3,9,1,1,1,0,0
0,0,0,0,59.5,5,0,1,1,1,0,0
0,0,1,1,19.2,5,10,0,0,1,0,0
0,0,0,0,59.55,4,0,1,0,1,0,0
0,0,1,0,103.95,3,10,1,1,0,0,1
0,0,1,1,68.95,3,9,0,0,0,0,1
0,0,0,0,103.1,3,0,1,1,1,0,0
0,0,1,1,24.7,3,3,0,1,1,0,0
0,0,1,1,62.45,3,9,0,0,1,0,0
0,0,0,0,89.55,5,0,0,1,1,0,0
0,0,0,0,78.9,4,0,1,1,1,0,0
0,0,0,1,20.35,3,0,0,0,1,0,0
0,0,1,1,71.45,3,8,0,1,0,0,1
0,0,1,0,94.65,5,3,0,1,1,0,0
0,0,1,0,49.9,3,2,1,1,1,0,0
0,0,0,0,25.45,3,0,0,0,0,1,0
0,0,0,1,20.75,3,0,0,0,1,0,0
0,0,1,0,66.1,3,9,0,1,0,0,1
0,0,1,0,75.4,3,5,0,1,1,0,0
0,0,1,1,21.05,3,5,0,0,1,0,0
0,0,0,0,69.35,3,0,1,0,0,1,0
0,0,1,0,88.85,3,10,0,0,1,0,0
0,0,0,0,97.0,5,0,0,1,0,1,0
0,0,0,0,66.4,5,0,0,1,1,0,0
0,0,1,1,69.2,3,8,0,0,1,0,0
0,0,0,1,79.5,4,0,1,1,0,1,0
0,0,0,0,100.65,3,0,1,0,0,0,1
0,0,1,1,79.7,3,3,1,0,0,0,1
0,0,1,1,61.4,3,3,1,0,1,0,0
0,0,0,0,69.8,4,0,0,1,1,0,0
0,0,0,0,40.55,3,0,1,1,0,0,1
0,0,0,0,75.65,5,0,0,1,1,0,0
0,0,1,0,90.7,3,2,0,0,1,0,0
0,0,1,0,80.5,5,7,0,1,1,0,0
0,0,0,1,60.6,3,0,0,1,1,0,0
0,0,1,0,101.15,3,0,0,0,0,0,1
0,0,1,1,24.95,4,7,0,1,0,0,1
0,0,1,1,20.3,3,8,0,1,0,0,1
0,0,0,0,60.0,5,0,0,1,0,0,1
0,0,1,0,20.25,5,10,0,0,0,0,1
0,0,0,0,44.75,5,0,0,0,1,0,0
0,0,0,0,98.0,4,0,0,0,0,0,1
0,0,1,0,107.7,3,2,1,1,1,0,0
0,0,0,0,104.7,5,0,0,0,0,0,1
0,0,1,0,86.45,4,0,1,0,0,0,1
0,0,0,0,19.4,5,0,0,0,1,0,0
0,0,1,0,24.95,5,2,0,1,0,0,1
0,0,1,1,75.0,3,1,0,0,1,0,0
0,0,1,0,78.2,5,6,1,0,1,0,0
0,0,0,0,94.2,5,0,1,1,1,0,0
0,0,0,0,50.05,3,0,0,1,0,1,0
0,0,1,0,69.55,4,3,1,1,0,1,0
0,0,0,0,90.1,3,0,1,1,0,1,0
0,0,0,0,44.65,4,0,0,1,1,0,0
0,0,1,1,80.35,3,8,0,0,0,0,1
0,0,0,0,53.35,4,0,1,0,0,0,1
0,0,0,0,19.55,4,0,0,0,1,0,0
0,0,1,1,48.95,3,1,0,1,0,1,0
0,0,0,0,54.2,4,0,0,1,1,0,0
0,0,0,0,24.45,4,0,0,0,0,0,1
0,0,1,0,40.15,4,1,0,1,1,0,0
0,0,1,0,25.6,3,1,0,0,0,0,1
0,0,0,0,70.35,5,0,0,1,1,0,0
0,0,1,0,91.7,3,1,1,0,0,0,1
0,0,0,0,89.2,3,0,0,0,1,0,0
0,0,1,1,24.1,3,1,0,0,0,1,0
0,0,1,1,53.85,4,10,0,1,0,1,0
0,0,0,0,19.75,5,0,0,1,1,0,0
0,0,1,1,24.05,4,7,0,1,0,0,1
0,0,0,1,25.3,4,0,0,0,0,0,1
0,0,0,0,84.3,5,0,0,0,1,0,0
0,0,1,1,89.75,3,1,1,0,0,0,1
0,0,1,1,20.0,5,8,0,1,0,1,0
0,0,1,1,103.9,5,3,1,0,0,1,0
0,0,0,0,20.7,4,0,0,0,0,0,1
0,0,0,0,20.15,5,0,0,0,0,1,0
0,0,1,0,26.0,4,8,0,1,0,0,1
0,0,0,0,66.05,3,0,1,0,1,0,0
0,0,1,1,19.9,4,2,0,0,1,0,0
0,0,0,0,68.15,3,0,1,0,1,0,0
0,0,0,1,80.85,5,0,1,0,0,1,0
0,0,0,0,80.6,5,0,0,1,1,0,0
0,0,0,0,83.2,3,0,0,1,1,0,0
0,0,1,1,87.55,4,1,1,1,0,0,1
0,0,1,0,109.4,5,10,1,1,0,1,0
0,0,1,0,45.55,4,3,0,0,1,0,0
0,0,1,0,20.7,5,2,0,0,0,1,0
0,0,0,0,93.4,3,0,0,1,1,0,0
0,0,0,0,73.75,3,0,0,1,1,0,0
0,0,0,0,88.15,4,0,0,1,1,0,0
0,0,1,0,19.65,4,4,0,0,0,0,1
0,0,1,0,105.15,5,4,0,1,0,0,1
0,0,0,0,49.0,3,0,1,0,1,0,0
0,0,1,0,49.8,5,1,0,1,1,0,0
0,0,0,0,20.95,3,0,0,0,1,0,0
0,0,1,1,19.5,4,8,0,0,0,1,0
0,0,0,0,44.15,4,0,0,0,1,0,0
0,0,1,1,105.5,4,8,0,1,1,0,0
0,0,0,1,92.7,4,0,1,1,1,0,0
0,0,1,1,26.25,4,8,0,1,0,0,1
0,0,1,1,96.95,5,4,1,1,1,0,0
0,0,0,0,20.45,4,0,0,1,1,0,0
0,0,1,0,115.8,3,0,1,1,0,0,1
0,0,0,0,108.2,3,0,1,1,1,0,0
0,0,1,1,20.2,3,3,0,0,0,0,1
0,0,0,0,54.9,4,0,1,0,0,1,0
0,0,0,0,20.15,5,0,0,0,1,0,0
0,0,1,1,90.35,3,9,0,1,0,1,0
0,0,1,1,55.75,4,1,0,0,1,0,0
0,0,1,1,114.6,4,5,1,0,0,0,1
0,0,1,0,66.8,4,10,1,0,0,1,0
0,0,1,0,100.3,4,1,1,1,0,1,0
0,0,0,0,105.35,3,0,1,1,1,0,0
0,0,0,0,85.2,5,0,1,1,0,1,0
0,0,0,0,18.95,5,0,0,1,1,0,0
0,0,1,0,69.8,5,0,0,1,1,0,0
0,0,1,0,106.15,3,5,0,1,1,0,0
0,0,1,1,20.55,5,5,0,0,0,0,1
0,0,0,0,25.25,5,0,0,0,1,0,0
0,0,1,1,19.75,4,2,0,0,1,0,0
0,0,0,0,60.95,3,0,1,1,1,0,0
0,0,0,0,81.15,3,0,0,1,1,0,0
0,0,1,0,19.1,4,2,0,0,0,0,1
0,0,0,0,20.8,4,0,0,0,0,0,1
0,0,1,1,90.15,3,7,1,1,0,0,1
0,0,1,0,90.1,3,2,1,0,0,0,1
0,0,1,1,118.75,4,1,1,1,0,0,1
0,0,1,0,85.9,4,1,1,0,1,0,0
0,0,1,0,95.0,3,1,1,1,1,0,0
0,0,1,1,20.15,5,1,0,0,0,0,1
0,0,0,0,21.2,4,0,0,1,1,0,0
0,0,1,1,24.2,3,1,0,1,0,1,0
0,0,0,0,20.3,3,0,0,0,1,0,0
0,0,1,1,85.3,4,1,1,0,0,0,1
0,0,0,0,89.6,3,0,0,1,0,1,0
0,0,0,0,56.25,4,0,0,0,1,0,0
0,0,1,1,50.95,4,2,0,1,0,1,0
0,0,1,1,115.85,3,8,1,0,0,0,1
0,0,0,0,103.65,5,0,1,1,1,0,0
0,0,0,0,26.1,3,0,0,1,0,0,1
0,0,1,0,35.1,3,3,1,0,1,0,0
0,0,1,0,67.25,4,2,1,0,0,0,1
0,0,1,1,25.0,4,1,0,0,0,0,1
0,0,0,1,59.55,3,0,1,1,1,0,0
0,0,0,0,77.8,5,0,0,1,0,0,1
0,0,1,1,55.1,4,2,1,1,0,1,0
0,0,1,0,24.15,5,7,0,1,0,0,1
0,0,0,1,45.25,5,0,1,0,0,0,1
0,0,1,1,20.25,3,9,0,0,1,0,0
0,0,1,0,64.75,3,7,1,0,0,0,1
0,0,1,0,54.6,3,4,0,0,1,0,0
0,0,0,0,20.7,4,0,0,1,1,0,0
0,0,1,0,115.8,3,8,1,0,0,0,1
0,0,0,0,49.45,3,0,0,1,1,0,0
0,0,0,0,83.8,3,0,0,1,1,0,0
0,0,0,0,116.6,3,0,1,1,0,1,0
0,0,1,0,54.2,4,4,1,0,1,0,0
0,0,0,0,19.3,5,0,0,1,1,0,0
0,0,0,0,65.05,4,0,0,0,1,0,0
0,0,1,1,24.05,4,4,0,1,0,0,1
0,0,0,0,18.75,4,0,0,0,1,0,0
0,0,1,1,20.15,5,1,0,0,0,0,1
0,0,1,1,20.0,3,2,0,0,0,1,0
0,0,0,0,24.4,5,0,0,0,1,0,0
0,0,0,0,65.25,5,0,1,1,1,0,0
0,0,0,0,50.55,5,0,1,1,1,0,0
0,0,0,0,70.7,3,0,0,1,1,0,0
0,0,1,1,45.25,5,8,0,0,1,0,0
0,0,0,0,70.3,4,0,0,1,1,0,0
0,0,1,0,108.95,4,0,1,1,0,0,1
0,0,1,1,26.45,4,1,0,0,1,0,0
0,0,0,0,19.65,3,0,0,1,0,1,0
0,0,1,1,19.05,4,4,0,1,0,1,0
0,0,0,0,74.75,4,0,0,0,0,1,0
0,0,1,1,75.8,5,3,0,1,1,0,0
0,0,1,0,25.1,3,5,0,1,1,0,0
0,0,0,0,44.45,3,0,0,0,1,0,0
0,0,1,1,104.3,3,5,0,1,0,0,1
0,0,1,1,89.0,3,3,1,1,0,0,1
0,0,0,1,20.15,5,0,0,0,1,0,0
0,0,1,1,36.15,3,5,0,0,0,0,1
0,0,0,0,19.2,4,0,0,1,1,0,0
0,0,1,0,19.25,3,0,0,0,1,0,0
0,0,0,1,61.2,4,0,0,1,1,0,0
0,0,0,0,20.45,4,0,0,0,0,0,1
0,0,1,1,35.05,3,9,0,0,1,0,0
0,0,0,1,44.0,3,0,0,0,1,0,0
0,0,1,1,50.35,5,4,0,0,0,1,0
0,0,0,1,20.0,3,0,0,1,1,0,0
0,0,1,0,86.4,3,6,1,1,0,0,1
0,0,0,0,94.1,3,0,0,1,1,0,0
0,0,1,0,108.9,5,6,1,1,0,0,1
0,0,0,0,19.9,4,0,0,0,1,0,0
0,0,1,0,66.4,4,7,1,1,1,0,0
0,0,1,1,100.7,4,10,0,0,1,0,0
0,0,0,1,25.6,3,0,0,0,0,0,1
0,0,1,1,19.85,4,1,0,1,1,0,0
0,0,0,0,20.75,4,0,0,0,0,1,0
0,0,0,0,95.8,3,0,0,0,0,0,1
0,0,1,0,94.65,3,9,0,1,1,0,0
0,0,1,0,106.65,4,10,1,0,0,0,1
0,0,0,0,45.85,3,0,0,1,1,0,0
0,0,0,0,61.15,4,0,0,0,1,0,0
0,0,0,0,78.95,3,0,0,1,1,0,0
0,0,0,1,109.2,3,0,0,1,0,1,0
0,0,1,1,61.3,3,7,0,1,0,0,1
0,0,1,1,40.55,5,7,1,0,0,0,1
0,0,0,0,19.8,4,0,0,0,0,1,0
0,0,1,1,108.25,4,3,0,1,0,1,0
0,0,1,1,105.05,5,2,1,1,0,1,0
0,0,1,1,90.45,3,3,1,1,0,0,1
0,0,0,0,86.4,3,0,1,1,0,0,1
0,0,1,0,66.9,4,5,0,0,0,0,1
0,0,1,0,110.7,3,9,1,1,0,1,0
0,0,1,0,20.0,5,2,0,1,0,1,0
0,0,0,0,70.15,3,0,1,1,0,1,0
0,0,1,1,80.05,3,6,1,1,0,1,0
0,0,1,0,49.2,3,2,0,1,0,0,1
0,0,1,0,20.5,5,9,0,1,0,0,1
0,0,0,0,38.25,3,0,1,0,0,0,1
0,0,1,1,54.95,4,4,0,1,0,0,1
0,0,1,1,19.9,5,2,0,0,0,1,0
0,0,1,1,19.9,3,1,0,0,0,0,1
0,0,1,0,84.6,4,9,0,1,1,0,0
0,0,0,0,85.25,5,0,1,1,0,1,0
0,0,1,1,81.25,4,10,1,0,0,0,1
0,0,1,0,115.5,3,4,1,1,0,0,1
0,0,0,0,79.0,3,0,0,1,1,0,0
0,0,0,0,20.8,5,0,0,1,0,0,1
0,0,1,0,59.5,5,9,0,0,0,0,1
0,0,1,0,100.45,5,10,0,1,1,0,0
0,0,0,0,20.6,4,0,0,0,0,1,0
0,0,0,0,20.3,4,0,0,0,0,1,0
0,0,0,0,39.55,3,0,0,0,0,1,0
0,0,0,0,20.45,5,0,0,0,0,1,0
0,0,1,0,25.25,3,5,0,0,0,0,1
0,0,1,0,91.25,5,1,0,0,1,0,0
0,0,0,0,72.45,4,0,1,1,1,0,0
0,0,0,0,19.7,4,0,0,0,0,0,1
0,0,1,1,75.1,4,0,1,1,0,1,0
0,0,1,1,25.0,4,3,0,0,0,0,1
0,0,1,1,91.55,3,5,0,1,1,0,0
0,0,0,0,35.8,3,0,0,0,0,0,1
0,0,0,0,113.15,3,0,1,1,0,0,1
0,0,1,1,19.85,3,5,0,0,0,1,0
0,0,1,1,19.9,3,7,0,0,0,1,0
0,0,1,1,19.7,3,5,0,0,0,1,0
0,0,1,1,59.1,4,5,1,0,0,1,0
0,0,1,0,91.15,5,2,1,1,0,1,0
0,0,1,0,68.95,3,0,0,1,1,0,0
0,0,0,1,51.55,3,0,0,0,1,0,0
0,0,0,1,24.4,3,0,0,1,0,0,1
0,0,1,0,96.8,5,9,0,1,1,0,0
0,0,0,0,70.05,3,0,0,0,1,0,0
0,0,0,0,19.5,5,0,0,0,0,0,1
0,0,0,0,78.75,5,0,0,0,1,0,0
0,0,0,0,19.55,5,0,0,1,1,0,0
0,0,0,0,103.65,5,0,0,1,0,0,1
0,0,1,0,54.7,4,2,0,0,1,0,0
0,0,0,0,54.15,3,0,0,0,0,0,1
0,0,1,0,20.0,3,3,0,0,1,0,0
0,0,1,0,99.25,3,4,1,1,0,1,0
0,0,0,0,19.35,3,0,0,0,1,0,0
0,0,1,0,94.75,4,6,0,1,0,1,0
0,0,1,1,114.05,4,4,1,1,0,0,1
0,0,1,1,19.8,3,6,0,1,1,0,0
0,0,1,1,80.85,4,5,1,0,0,0,1
0,0,0,0,54.65,5,0,1,0,1,0,0
0,0,1,0,91.7,3,3,0,0,1,0,0
0,0,0,0,118.6,3,0,1,1,0,1,0
0,0,1,1,24.55,3,6,0,0,0,0,1
0,0,0,0,19.45,4,0,0,1,0,1,0
0,0,0,1,116.15,4,0,1,1,0,0,1
0,0,0,0,80.6,4,0,1,0,0,0,1
0,0,1,0,20.3,5,7,0,1,1,0,0
0,0,0,1,99.8,5,0,0,1,1,0,0
0,0,1,1,75.0,3,7,1,1,0,1,0
0,0,0,0,19.9,5,0,0,0,1,0,0
0,0,1,0,84.3,4,1,1,1,0,0,1
0,0,1,0,54.05,4,10,1,1,0,1,0
0,0,1,1,104.9,4,5,1,1,0,0,1
0,0,0,0,83.05,4,0,0,0,1,0,0
0,0,0,0,41.1,3,0,1,0,1,0,0
0,0,0,0,45.0,3,0,0,1,1,0,0
0,0,1,0,74.55,4,8,0,1,0,0,1
0,0,0,0,40.2,4,0,1,1,0,1,0
0,0,1,0,70.5,4,7,1,0,0,1,0
0,0,0,0,19.75,3,0,0,1,0,1,0
0,0,1,1,24.65,5,6,0,0,0,0,1
0,0,1,0,104.25,3,4,0,1,1,0,0
0,0,0,0,78.35,4,0,1,1,1,0,0
0,0,1,0,109.7,4,6,1,1,0,1,0
0,0,0,0,94.6,3,0,0,1,1,0,0
0,0,1,1,20.2,3,2,0,0,0,0,1
0,0,0,1,20.3,3,0,0,0,0,1,0
0,0,1,1,39.4,3,4,1,1,0,0,1
0,0,0,0,69.15,3,0,0,0,1,0,0
0,0,0,0,51.35,5,0,0,1,0,1,0
0,0,0,0,100.05,4,0,0,1,0,1,0
0,0,0,0,94.45,4,0,1,1,0,1,0
0,0,1,1,46.4,5,2,0,0,0,1,0
0,0,1,0,104.05,4,1,1,1,0,0,1
0,0,0,0,24.9,5,0,0,0,1,0,0
0,0,1,1,59.6,3,7,1,0,0,1,0
0,0,1,1,40.55,3,0,1,0,0,0,1
0,0,1,1,20.75,3,8,0,0,0,0,1
0,0,1,0,113.15,3,8,1,1,0,1,0
0,0,1,1,48.8,4,1,0,0,1,0,0
0,0,0,0,63.05,3,0,0,1,1,0,0
0,0,1,0,100.85,5,8,0,0,1,0,0
0,0,0,0,80.55,4,0,0,1,1,0,0
0,0,0,1,64.4,4,0,0,1,0,1,0
0,0,1,1,75.2,4,9,1,1,0,1,0
0,0,1,0,84.9,4,7,1,1,0,0,1
0,0,0,0,19.3,5,0,0,0,1,0,0
0,0,0,0,74.65,3,0,1,0,0,1,0
0,0,1,0,59.05,5,0,0,1,1,0,0
0,0,1,0,20.55,3,4,0,0,0,0,1
0,0,1,0,76.55,3,10,1,0,1,0,0
0,0,0,0,62.5,4,0,1,1,0,0,1
0,0,1,1,94.9,3,2,0,1,1,0,0
0,0,0,0,19.9,3,0,0,0,0,1,0
0,0,1,1,20.45,4,6,0,0,1,0,0
0,0,0,0,106.05,3,0,0,1,0,1,0
0,0,1,1,113.45,3,7,1,1,0,1,0
0,0,1,1,92.55,3,5,1,1,1,0,0
0,0,1,0,65.6,4,7,0,0,1,0,0
0,0,0,0,49.7,5,0,0,1,1,0,0
0,0,1,1,30.2,4,8,0,1,1,0,0
0,0,0,0,56.35,4,0,1,0,1,0,0
0,0,0,0,107.55,3,0,0,0,1,0,0
0,0,1,1,19.85,4,9,0,1,0,0,1
0,0,1,1,95.9,3,9,0,1,0,0,1
0,0,1,0,23.85,5,4,0,0,0,0,1
0,0,1,0,83.85,3,5,1,1,0,0,1
0,0,0,1,76.1,3,0,1,0,0,0,1
0,0,1,1,74.55,3,9,1,0,0,0,1
0,0,1,1,39.2,4,4,0,0,1,0,0
0,0,0,0,79.55,4,0,0,0,1,0,0
0,0,0,0,19.6,5,0,0,0,1,0,0
0,0,1,1,19.55,4,1,0,0,0,0,1
0,0,1,0,39.15,3,1,1,1,0,0,1
0,0,1,1,20.1,3,1,0,0,0,0,1
0,0,1,1,99.95,3,1,1,1,1,0,0
0,0,1,1,59.8,3,1,0,0,1,0,0
0,0,0,0,49.75,3,0,0,1,1,0,0
0,0,1,0,108.5,3,1,1,1,0,1,0
0,0,1,0,60.15,5,1,1,1,0,0,1
0,0,1,0,19.05,4,1,0,0,0,0,1
0,0,0,0,44.55,5,0,0,1,1,0,0
0,0,1,0,103.45,5,1,1,1,1,0,0
0,0,1,1,80.65,3,1,0,1,0,1,0
0,0,0,1,57.2,3,0,0,1,1,0,0
0,0,1,0,110.75,4,1,0,1,0,0,1
0,0,0,0,76.35,5,0,1,1,0,1,0
0,0,0,0,18.9,4,0,0,0,1,0,0
0,0,1,0,84.4,5,0,1,1,0,0,1
0,0,1,1,24.4,5,4,0,1,1,0,0
0,0,1,1,20.05,4,4,0,0,0,0,1
0,0,0,0,55.5,4,0,0,0,1,0,0
0,0,0,0,100.2,3,0,0,0,1,0,0
0,0,0,0,19.4,3,0,0,0,0,0,1
0,0,0,0,20.4,5,0,0,1,1,0,0
0,0,1,0,94.75,3,4,0,1,1,0,0
0,0,1,0,44.35,3,10,0,1,1,0,0
0,0,1,1,74.55,3,8,0,0,1,0,0
0,0,1,0,73.6,4,10,0,0,0,0,1
0,0,1,1,50.1,5,10,0,0,1,0,0
0,0,1,0,19.85,5,8,0,0,1,0,0
0,0,0,0,24.35,4,0,0,1,0,1,0
0,0,0,0,19.55,4,0,0,1,1,0,0
0,0,1,0,25.05,5,0,0,0,0,0,1
0,0,1,0,103.75,4,8,0,1,0,0,1
0,0,1,1,56.75,3,4,0,1,0,0,1
0,0,1,1,20.8,5,6,0,1,0,1,0
0,0,1,1,24.45,3,2,0,1,0,0,1
0,0,0,0,59.65,3,0,0,0,1,0,0
0,0,1,1,83.3,3,3,1,1,0,0,1
0,0,0,0,79.55,3,0,1,1,1,0,0
0,0,1,0,24.45,3,2,0,0,0,0,1
0,0,1,0,19.2,3,10,0,0,0,1,0
0,0,0,1,29.8,3,0,0,0,1,0,0
0,0,1,1,45.5,4,1,0,0,1,0,0
0,0,1,0,30.05,4,9,0,1,1,0,0
0,0,1,1,65.65,3,1,1,1,0,0,1
0,0,0,0,74.05,4,0,1,0,0,0,1
0,0,1,1,19.7,3,10,0,0,0,0,1
0,0,0,0,49.5,5,0,1,1,1,0,0
0,0,1,1,43.95,3,7,0,1,0,0,1
0,0,1,0,111.15,4,4,1,1,1,0,0
0,0,0,0,20.6,3,0,0,0,1,0,0
0,0,0,0,19.65,5,0,0,0,0,0,1
0,0,1,0,115.8,3,9,1,0,0,1,0
0,0,0,0,88.65,4,0,1,0,0,0,1
0,0,0,0,20.1,4,0,0,0,1,0,0
0,0,0,0,65.0,5,0,1,0,1,0,0
0,0,1,0,35.45,4,10,1,0,0,1,0
0,0,1,1,19.7,3,9,0,0,0,0,1
0,0,0,0,19.85,5,0,0,1,0,0,1
0,0,1,1,81.85,4,3,0,0,0,1,0
0,0,1,1,109.3,3,4,1,0,0,0,1
0,0,1,0,25.4,5,8,0,0,0,0,1
0,0,1,1,69.8,4,9,0,1,1,0,0
0,0,1,1,20.0,5,2,0,1,0,1,0
0,0,0,0,109.9,4,0,1,1,0,0,1
0,0,1,0,50.3,3,7,0,1,1,0,0
0,0,1,1,101.5,3,1,1,1,1,0,0
0,0,0,0,89.15,5,0,0,1,1,0,0
0,0,0,0,19.4,4,0,0,1,1,0,0
0,0,0,0,78.8,3,0,0,0,1,0,0
0,0,0,0,19.3,4,0,0,1,0,1,0
0,0,1,1,96.8,4,7,1,0,1,0,0
0,0,1,0,20.65,3,8,0,0,0,1,0
0,0,1,1,19.8,5,1,0,0,0,1,0
0,0,1,0,104.6,3,1,1,1,1,0,0
0,0,0,0,80.05,5,0,1,0,1,0,0
0,0,0,0,45.15,3,0,0,0,1,0,0
0,0,0,0,73.15,5,0,0,1,1,0,0
0,0,0,0,105.35,3,0,1,1,1,0,0
0,0,0,1,45.65,5,0,0,1,1,0,0
0,0,1,1,79.95,4,1,0,1,1,0,0
0,0,0,0,54.45,4,0,0,1,0,1,0
0,0,1,1,84.7,4,1,1,0,0,0,1
0,0,0,0,75.85,5,0,0,1,1,0,0
0,0,0,0,48.8,3,0,0,1,1,0,0
0,0,0,0,35.2,3,0,1,1,1,0,0
0,0,1,0,54.3,3,1,0,0,0,0,1
0,0,1,1,66.3,3,1,1,0,1,0,0
0,0,1,0,20.9,4,0,0,1,0,0,1
0,0,1,0,75.35,5,1,0,0,1,0,0
0,0,0,1,49.45,3,0,0,1,0,1,0
0,0,0,1,19.45,5,0,0,0,0,1,0
0,0,1,1,92.15,5,10,0,1,1,0,0
0,0,1,1,19.85,3,2,0,0,0,0,1
0,0,1,1,100.25,3,10,1,1,0,1,0
0,0,0,0,95.7,5,0,1,0,1,0,0
0,0,1,0,93.15,4,5,0,1,0,0,1
0,0,1,1,69.7,4,3,1,1,0,0,1
0,0,1,1,19.8,3,10,0,0,0,1,0
0,0,1,1,71.35,4,4,1,1,1,0,0
0,0,1,1,20.75,4,8,0,0,0,1,0
0,0,0,0,40.6,5,0,1,1,1,0,0
0,0,1,0,20.35,4,3,0,0,1,0,0
0,0,1,1,19.75,5,3,0,0,0,0,1
0,0,1,1,54.4,4,10,0,1,1,0,0
0,0,1,1,20.45,4,3,0,0,1,0,0
0,0,0,0,66.15,3,0,1,1,0,0,1
0,0,0,0,89.85,3,0,1,1,0,1,0
0,0,0,0,45.05,3,0,0,0,0,1,0
0,0,1,1,86.85,4,10,1,0,0,0,1
0,0,0,0,96.75,3,0,1,1,1,0,0
0,0,0,0,106.65,3,0,1,1,1,0,0
0,0,1,0,110.15,3,5,1,1,0,0,1
0,0,1,1,82.85,3,4,0,1,0,1,0
0,0,1,0,20.1,4,4,0,0,0,0,1
0,0,0,0,59.45,3,0,0,1,1,0,0
0,0,1,0,58.6,4,8,0,1,1,0,0
0,0,0,0,49.7,5,0,0,0,1,0,0
0,0,1,1,65.85,3,10,1,0,0,0,1
0,0,0,0,73.5,3,0,0,1,1,0,0
0,0,1,1,113.65,4,2,1,0,0,0,1
0,0,1,0,65.65,4,3,1,0,0,0,1
0,0,0,0,61.35,3,0,1,1,0,0,1
0,0,1,0,85.9,3,8,1,1,1,0,0
0,0,0,0,75.65,5,0,1,1,1,0,0
0,0,0,0,70.9,4,0,0,0,0,1,0
0,0,1,1,49.85,3,5,0,0,1,0,0
0,0,1,1,20.1,3,1,0,0,0,0,1
0,0,1,0,103.05,4,4,1,1,1,0,0
0,0,0,0,81.9,3,0,0,1,1,0,0
0,0,1,1,66.2,3,0,0,1,0,1,0
0,0,0,0,19.75,3,0,0,0,1,0,0
0,0,1,1,24.95,5,3,0,0,0,0,1
0,0,0,0,89.25,5,0,0,1,1,0,0
0,0,0,0,19.25,3,0,0,1,1,0,0
0,0,0,0,104.55,3,0,1,1,0,1,0
0,0,1,1,87.2,3,4,1,1,0,1,0
0,0,1,1,25.7,4,3,0,1,0,1,0
0,0,0,1,86.2,5,0,0,0,1,0,0
0,0,0,0,30.1,4,0,1,1,1,0,0
0,0,1,0,99.35,4,9,0,1,0,0,1
0,0,0,0,19.2,4,0,0,1,0,0,1
0,0,1,0,20.1,3,9,0,0,1,0,0
0,0,0,0,20.35,5,0,0,0,1,0,0
0,0,1,1,25.65,5,1,0,1,0,0,1
0,0,0,0,94.4,5,0,1,1,0,1,0
0,0,0,0,56.1,3,0,0,0,0,1,0
0,0,1,1,68.25,3,10,1,0,0,0,1
0,0,0,0,24.75,5,0,0,0,0,0,1
0,0,0,0,76.25,5,0,0,1,1,0,0
0,0,0,0,74.35,4,0,0,0,1,0,0
0,0,0,1,54.15,4,0,1,0,1,0,0
0,0,0,1,19.45,5,0,0,0,1,0,0
0,0,1,1,34.95,3,3,0,1,1,0,0
0,0,0,0,53.65,4,0,0,1,1,0,0
0,0,0,0,104.0,3,0,0,0,0,1,0
0,0,1,0,70.35,3,1,1,1,0,0,1
0,0,0,1,64.85,4,0,0,0,0,1,0
0,0,0,0,19.65,3,0,0,0,1,0,0
0,0,1,0,45.9,3,0,0,0,1,0,0
0,0,0,0,20.0,3,0,0,0,0,0,1
0,0,1,1,44.8,5,1,0,0,1,0,0
0,0,1,0,20.35,3,1,0,0,0,1,0
0,0,0,1,45.8,4,0,1,0,1,0,0
0,0,1,0,108.95,4,1,1,1,0,1,0
0,0,0,0,64.35,3,0,1,0,0,0,1
