Probability,Senior Citizen,Married,Dependents,Number of Dependents,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Multiple Lines,Internet Service,Internet Cable,Internet DSL,Internet Fiber Optic,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract Month to Month,Contract One Year,Contract Two Year,Paperless Billing,Bank Withdrawal,Credit Card,Mailed Check,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,CLTV,Satisfaction Score
0.0005,1,0,0,0,0,0,45,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,4.14,20,85.7,3778.1,0.0,50,186.3,4014.4,5397,4
0.2389,0,0,0,0,0,0,39,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,36.17,5,75.25,3017.65,0.0,0,1410.63,4428.280000000001,4696,3
0.0006,0,1,0,0,1,4,14,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,21.34,24,48.8,664.4,0.0,0,298.76,963.16,2168,5
0.0008,0,1,0,0,1,3,72,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,45.05,9,79.55,5810.9,0.0,0,3243.6,9054.5,4766,3
0.0024,0,0,0,0,0,0,15,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0.0,25,45.9,693.45,16.27,0,0.0,677.1800000000001,3572,3
0.9977,0,0,0,0,0,0,12,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,36.24,30,61.65,713.75,0.0,0,434.88,1148.63,5670,1
0.0009,0,1,0,0,1,1,2,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,27.41,23,69.0,147.8,0.0,0,54.82,202.62,2798,4
0.9997,0,1,0,0,1,1,19,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,14.09,25,83.65,1465.75,0.0,130,267.71,1863.46,3427,2
0.9998,0,1,1,3,1,1,2,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,5.67,53,56.7,113.55,0.0,0,11.34,124.89,5560,1
0.0002,0,1,1,2,1,4,41,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,28.55,20,74.55,3023.55,0.0,0,1170.55,4194.1,2748,3
0.0014,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,23.7,25,74.0,74.0,0.0,0,23.7,97.7,4148,4
0.0004,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,10.22,0,19.75,19.75,0.0,0,10.22,29.97,4441,5
0.0,0,1,1,2,1,5,72,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,9.72,15,80.85,5824.75,0.0,10,699.84,6534.59,6317,4
0.5046,0,0,0,0,0,0,31,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0.0,5,50.05,1523.4,0.0,0,0.0,1523.4,4529,3
0.9993,0,0,0,0,0,0,38,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,31.27,85,99.25,3777.15,0.0,0,1188.26,4965.41,5274,1
0.998,0,1,0,0,0,0,65,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,41.88,7,108.65,6937.95,0.0,0,2722.2000000000003,9660.15,6120,1
0.9983,0,0,0,0,0,0,6,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,17.18,22,56.25,389.1,0.0,0,103.08,492.18,4110,1
0.0003,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.97,0,19.75,39.3,0.0,0,3.94,43.24,4064,4
0.0001,0,1,0,0,1,6,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,26.11,0,20.55,184.95,0.0,0,287.21,472.16,3971,5
0.9995,1,1,0,0,1,1,32,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,5.99,23,85.0,2642.05,49.57,0,191.68,2784.16,4584,1
0.0008,0,0,0,0,0,0,8,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,11.58,7,74.85,572.45,0.0,0,92.64,665.09,5514,4
0.0003,1,1,0,0,1,4,65,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,48.53,9,108.8,7082.45,21.52,0,3154.4500000000003,10215.38,5225,5
0.108,0,0,0,0,0,0,10,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,46.33,26,98.9,1064.95,0.0,0,463.2999999999999,1528.25,4614,3
0.0004,0,0,0,0,0,0,56,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,49.36,21,81.8,4534.45,0.0,0,2764.16,7298.61,4399,5
0.999,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,42.87,8,70.45,70.45,0.0,10,42.87,123.32,3525,1
0.0001,0,1,0,0,1,3,46,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0.0,30,45.55,2062.15,0.0,0,0.0,2062.15,5565,4
0.0109,0,0,0,0,0,0,5,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,41.29,51,55.8,274.35,0.0,0,206.45,480.8,2612,3
0.0001,0,1,1,3,1,3,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,47.06,52,49.4,232.55,0.0,10,235.3,477.85,5756,4
0.0005,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,33.48,0,19.5,226.8,0.0,0,368.28,595.0799999999999,5825,4
0.9641,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,30.52,30,85.0,85.0,0.0,0,30.52,115.52,5679,3
0.9998,0,1,0,0,1,1,6,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,26.91,6,83.55,477.55,0.0,0,161.46,639.01,4242,1
0.9989,0,0,0,0,0,0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,49.76,3,79.25,267.6,0.0,10,149.28,426.88,4183,2
0.0004,0,0,0,0,0,0,9,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,10.69,10,59.9,542.4,38.33,10,96.21,610.28,5414,5
0.0004,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2.59,0,19.4,460.25,29.59,0,69.92999999999999,500.59,5975,4
0.3423,1,1,0,0,1,1,53,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,47.64,25,94.0,4871.45,0.0,0,2524.92,7396.37,6355,3
0.9997,0,0,0,0,0,0,2,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0.0,21,42.6,72.4,0.0,0,0.0,72.4,4648,2
0.0002,0,1,0,0,1,7,59,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,40.47,4,109.15,6557.75,0.0,0,2387.73,8945.48,5186,4
0.0001,0,0,1,3,0,0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,31.7,0,20.45,1024.65,0.0,0,1553.3,2577.95,4784,4
0.0041,0,0,1,3,0,0,19,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,36.48,20,60.6,1297.8,0.0,0,693.1199999999999,1990.92,2463,3
0.475,1,1,0,0,1,1,33,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0.0,4,50.0,1750.85,0.0,0,0.0,1750.85,5600,3
0.999,0,0,0,0,0,0,58,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,44.5,47,103.25,6017.65,0.0,0,2581.0,8598.65,6105,1
0.0092,0,0,0,0,0,0,6,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,3.16,41,55.7,335.65,0.0,0,18.96,354.61,2482,3
0.0001,0,0,1,2,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,45.83,0,20.4,184.1,0.0,0,412.47,596.5699999999999,4195,4
0.0332,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17.17,0,18.8,279.2,0.0,0,326.23,605.4300000000001,2916,3
0.8099,0,1,0,0,1,1,30,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,10.5,22,94.05,2866.45,0.0,0,315.0,3181.45,4095,3
0.0,0,1,1,3,1,1,72,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,44.61,53,87.55,6463.15,0.0,0,3211.92,9675.07,5341,4
0.0002,0,1,0,0,1,1,72,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,38.28,24,88.05,6520.8,29.11,0,2756.16,9247.85,6247,4
0.9995,0,1,0,0,1,1,8,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,38.83,76,94.2,777.3,0.0,0,310.64,1087.94,2939,1
0.9995,1,1,0,0,1,2,55,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,42.82,27,85.45,4874.7,0.0,90,2355.1,7319.799999999999,5502,1
0.8343,0,1,0,0,1,1,30,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,7.01,24,94.1,2804.45,0.0,0,210.3,3014.75,5255,3
0.0001,1,1,0,0,1,3,72,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,16.72,9,84.45,5899.85,0.0,0,1203.84,7103.6900000000005,5856,3
0.0001,0,1,0,0,1,9,71,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,13.41,18,83.3,5894.5,37.44,0,952.11,6809.17,4264,4
0.0087,0,0,0,0,0,0,9,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,27.53,11,64.95,547.8,0.0,0,247.77,795.5699999999999,3013,3
0.0,0,1,1,1,1,6,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19.23,0,24.9,1595.5,0.0,0,1230.72,2826.2200000000003,5038,4
0.0001,0,1,0,0,1,3,68,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,3.41,26,90.2,6297.65,0.0,0,231.88,6529.53,4095,4
0.6965,0,0,0,0,0,0,12,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,14.38,6,89.75,1052.4,0.0,0,172.56,1224.96,5671,3
0.0849,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,41.93,0,19.65,92.05,0.0,0,209.65,301.7,2878,3
0.0003,0,1,0,0,1,4,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,47.29,0,25.1,171.0,0.0,0,283.74,454.74,5161,4
0.0001,0,1,1,1,1,1,71,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,28.34,59,100.55,7113.75,16.99,0,2012.14,9108.9,5876,5
0.0002,0,0,1,2,0,0,39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,46.57,0,25.45,958.45,0.0,0,1816.23,2774.6800000000003,5986,5
0.4943,0,0,0,0,0,0,7,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,30.06,10,75.15,525.0,0.0,10,210.42,745.42,4216,3
0.9994,1,0,0,0,0,0,13,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,4.45,25,82.0,1127.2,0.0,0,57.85,1185.05,3363,2
0.9983,0,1,1,3,1,1,6,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,14.51,20,55.9,365.35,0.0,30,87.06,482.41,4914,1
0.0002,0,1,1,1,1,4,69,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,49.4,12,59.75,4069.9,0.0,0,3408.6,7478.5,4665,3
0.9994,0,0,0,0,0,0,3,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,11.94,30,100.95,329.95,0.0,10,35.82,375.77,5351,1
0.0009,0,0,0,0,0,0,71,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,16.57,5,97.65,6687.85,0.0,0,1176.47,7864.320000000001,5319,3
0.0002,0,1,1,2,1,1,29,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,33.62,13,87.8,2621.75,0.0,0,974.98,3596.73,4780,4
0.9988,1,1,0,0,1,1,51,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,17.87,9,77.5,3807.35,0.0,0,911.37,4718.72,5748,1
0.0003,0,1,0,0,1,3,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16.07,0,19.6,851.2,0.0,0,739.22,1590.42,5092,5
0.0001,0,1,1,2,1,4,70,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4.27,0,24.05,1764.75,0.0,0,298.9,2063.65,4722,5
0.0005,0,0,0,0,0,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.69,0,20.65,1125.6,0.0,0,96.33,1221.9299999999998,4193,5
0.0004,0,0,0,0,0,0,29,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0.0,27,34.3,1004.75,0.0,0,0.0,1004.75,2555,5
0.0012,0,1,1,1,1,3,71,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,34.53,19,95.15,6770.85,0.0,0,2451.63,9222.48,5647,3
0.9995,1,1,0,0,0,0,52,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,37.6,23,104.2,5568.35,0.0,0,1955.2,7523.55,5648,1
0.0073,0,1,1,3,1,1,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,23.69,0,25.5,630.6,44.42,0,592.25,1178.43,5230,3
0.0023,0,1,0,0,1,4,72,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,47.66,19,88.7,6301.7,0.0,0,3431.5199999999995,9733.22,5764,3
0.0752,0,0,0,0,0,0,46,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,42.44,69,74.8,3548.3,0.0,0,1952.24,5500.54,3395,3
0.0004,0,0,0,0,0,0,9,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,46.34,59,86.25,770.5,0.0,0,417.06000000000006,1187.56,4754,5
0.196,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0.0,48,49.25,255.6,0.0,0,0.0,255.6,2979,3
0.999,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,39.66,8,74.3,74.3,0.0,0,39.66,113.96,5996,1
0.0055,0,0,0,0,0,0,32,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,6.2,25,87.65,2766.4,47.87,150,198.4,3066.9300000000003,2426,3
0.9997,1,0,0,0,0,0,4,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,49.5,23,94.3,424.45,0.0,0,198.0,622.45,5419,2
0.0002,0,1,0,0,1,7,59,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,41.15,48,107.0,6152.3,0.0,0,2427.85,8580.15,4620,4
0.9994,1,0,0,0,0,0,49,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,44.88,15,90.85,4515.85,0.0,0,2199.1200000000003,6714.970000000001,5651,2
0.0025,0,1,0,0,1,8,7,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,41.22,73,69.2,477.55,0.0,0,288.54,766.0899999999999,2551,3
0.0822,0,0,0,0,0,0,38,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,35.04,2,69.5,2625.25,20.19,0,1331.52,3936.58,4591,3
0.0009,0,0,0,0,0,0,34,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,17.09,16,56.95,1889.5,0.0,0,581.06,2470.56,3441,3
0.0524,0,1,0,0,0,0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,29.18,0,20.7,1032.05,0.0,0,1429.82,2461.87,4074,3
0.0087,0,1,0,0,1,1,67,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,45.25,18,81.35,5398.6,0.0,0,3031.75,8430.35,4219,3
0.0001,0,0,1,2,0,0,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,20.63,0,20.55,1357.1,17.14,0,1361.58,2701.54,4101,4
0.0625,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15.79,0,19.3,28.3,0.0,0,31.58,59.88,2279,3
0.0003,0,0,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10.09,0,20.0,810.3,0.0,0,413.69,1223.99,5913,4
0.0013,0,0,0,0,0,0,31,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,40.92,20,87.6,2724.25,0.0,70,1268.52,4062.77,5094,4
0.9996,0,1,0,0,1,1,9,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,6.35,69,65.0,663.05,0.0,0,57.15,720.1999999999999,3983,1
0.0009,0,1,1,1,1,1,61,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,26.7,30,59.8,3641.5,0.0,100,1628.7,5370.2,5381,3
0.0005,0,1,1,1,1,7,41,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,14.73,82,101.6,3930.55,0.0,0,603.9300000000001,4534.4800000000005,3275,3
0.9998,0,1,0,0,1,1,67,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,28.4,10,87.4,5918.8,0.0,0,1902.8,7821.6,4421,2
0.0177,0,0,0,0,0,0,3,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,17.42,59,50.15,160.85,0.0,0,52.260000000000005,213.11,2085,3
0.8466,1,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,30,25.3,77.75,0.0,0,0.0,77.75,3542,3
0.0411,0,0,0,0,0,0,72,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,8.29,13,86.6,6350.5,0.0,0,596.8799999999999,6947.38,4530,3
0.0001,0,1,1,1,1,5,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,34.44,0,20.2,558.8,0.0,0,998.76,1557.56,2784,3
0.0001,0,1,1,3,1,9,53,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,27.93,57,69.7,3686.05,0.0,0,1480.29,5166.34,4975,3
0.0008,0,0,0,0,0,0,60,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,7.1,10,89.55,5231.2,0.0,0,426.0,5657.2,5874,5
0.0001,0,1,1,1,1,7,15,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,32.73,17,75.1,1151.55,0.0,0,490.94999999999993,1642.5,4634,4
0.1939,0,0,0,0,0,0,2,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,46.78,12,91.15,168.5,0.0,10,93.56,272.06,2686,3
0.9995,1,0,0,0,0,0,16,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,9.43,9,94.45,1511.2,0.0,0,150.88,1662.08,3810,1
0.0005,0,0,0,0,0,0,3,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,26.38,25,50.5,147.75,0.0,0,79.14,226.89,5258,4
0.0002,0,0,0,0,0,0,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,26.64,0,25.15,553.0,0.0,0,639.36,1192.36,3904,5
0.0055,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,26.26,0,20.05,388.6,0.0,0,472.68,861.28,2782,3
0.0039,0,1,1,1,1,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,44.54,0,20.8,635.9,46.07,0,1514.36,2104.19,4985,3
0.1996,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,32.73,0,25.4,25.4,0.0,0,32.73,58.13,4556,3
0.0001,0,1,0,0,1,10,49,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,40.67,12,106.65,5174.35,0.0,0,1992.83,7167.18,5948,4
0.004,0,1,1,3,1,1,72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,39.3,0,25.2,1787.35,0.0,0,2829.6,4616.95,4382,3
0.9989,1,0,1,1,0,0,27,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,3.33,18,78.05,2135.5,0.0,10,89.91,2235.41,4638,1
0.0016,0,1,1,3,1,1,62,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,39.67,41,81.45,4983.05,14.15,0,2459.54,7428.44,5179,3
0.0065,0,0,1,2,0,0,21,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,13.39,24,80.35,1747.2,0.0,0,281.19,2028.39,4579,3
0.998,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,46.77,0,20.0,20.0,0.0,0,46.77,66.77000000000001,3657,2
0.9993,0,1,0,0,1,1,4,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,44.28,59,80.85,302.75,0.0,40,177.12,519.87,2961,1
0.1544,0,0,0,0,0,0,35,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,39.84,48,102.35,3626.1,0.0,0,1394.4,5020.5,2473,3
0.0001,0,0,1,2,0,0,53,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,47.81,59,62.85,3419.5,0.0,0,2533.9300000000003,5953.43,6281,4
0.9989,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,47.83,12,62.05,62.05,0.0,10,47.83,119.88,2937,2
0.9983,0,0,0,0,0,0,46,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,43.04,71,105.2,4822.85,0.0,0,1979.84,6802.6900000000005,3322,2
0.0085,0,1,0,0,1,6,53,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,32.94,17,97.75,5043.2,0.0,0,1745.82,6789.02,4488,3
0.0001,0,1,0,0,1,5,7,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0.0,58,38.55,280.0,0.0,0,0.0,280.0,3345,4
0.9993,1,0,0,0,0,0,10,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,5.46,24,72.85,688.65,0.0,30,54.6,773.25,3189,1
0.0005,0,0,0,0,0,0,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,47.16,0,24.9,1195.25,0.0,0,2358.0,3553.25,4297,4
0.0006,0,1,1,1,1,3,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,24.65,0,20.1,232.4,0.0,0,295.79999999999995,528.1999999999999,2360,3
0.0075,0,1,0,0,0,0,2,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,26.58,23,80.15,194.55,0.0,0,53.16,247.71,5251,3
0.0003,0,0,1,3,0,0,40,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0.0,57,40.25,1564.05,0.0,0,0.0,1564.05,4288,4
0.0011,0,1,0,0,1,4,51,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,47.18,12,60.5,3145.15,0.0,0,2406.18,5551.33,4207,3
0.7746,0,1,0,0,1,1,25,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,35.27,4,90.4,2178.6,0.0,140,881.7500000000001,3200.35,5801,3
0.0001,0,1,1,1,1,1,47,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,39.25,26,54.25,2538.2,0.0,0,1844.75,4382.95,2320,5
0.0003,0,1,1,1,1,4,20,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0.0,22,39.4,825.4,0.0,0,0.0,825.4,3899,3
0.0002,0,0,1,1,0,0,25,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,39.9,27,54.75,1266.35,15.76,0,997.5,2248.09,5136,5
0.9993,1,1,0,0,1,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,29.54,0,19.95,214.75,0.0,0,324.94,539.69,5888,1
0.0188,1,0,0,0,0,0,65,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0.0,9,53.5,3517.9,0.0,0,0.0,3517.9,5693,3
0.0005,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,34.86,0,19.95,59.25,0.0,0,139.44,198.69,3172,5
0.9997,1,1,0,0,1,1,3,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,41.3,2,105.9,334.65,0.0,0,123.9,458.5499999999999,2715,2
0.0003,0,0,0,0,0,0,50,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,15.1,9,100.2,5038.45,0.0,0,755.0,5793.45,5419,4
0.0001,0,1,0,0,1,7,54,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,11.4,26,114.65,6049.5,0.0,0,615.6,6665.1,4488,4
0.9983,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,48.03,73,45.05,45.05,0.0,0,48.03,93.08,4094,1
0.9995,1,0,0,0,0,0,15,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,29.11,29,74.4,1074.3,0.0,0,436.65,1510.9499999999998,4616,1
